domain,problem,k,iterations,relevant_plans,irrelevant_plans,unfiltered_plans,processed_plans,relevant_plans_pctg,irrelevant_plans_pctg,unfiltered_plans_pctg,planning_time,extending_plans_time,task_reformulation_time,independent_planning_time,global_time,planning_time_pctg,extending_plans_time_pctg,task_reformulation_time_pctg,independent_planning_time_pctg
ferry,p42.pddl,25,41,25,20,0,45,0.5555555555555556,0.4444444444444444,0.0,198.35000000000016,0,11.37000000000006,20.299999999999766,235.18835973739624,0.8433665689129828,0.0,0.048344229334714675,0.08631379555802036
ferry,p29.pddl,50,83,48,36,0,84,0.5714285714285714,0.42857142857142855,0.0,787.0100000000001,0,55.860000000000674,37.06999999999904,908.6412971019745,0.8661393693089826,0.0,0.06147640458139077,0.04079717718997618
ferry,p29.pddl,100,83,48,36,0,84,0.5714285714285714,0.42857142857142855,0.0,787.3299999999995,0,55.73999999999999,36.82000000000068,909.0124673843384,0.8661377354543032,0.0,0.06131929098881394,0.04050549505217387
ferry,p30.pddl,100,50,100,0,0,100,1.0,0.0,0.0,292.59000000000003,0,20.859999999999967,33.789999999999935,357.3596270084381,0.8187550520168058,0.0,0.05837257044010574,0.09455460954799484
ferry,p25.pddl,100,39,88,92,0,180,0.4888888888888889,0.5111111111111111,0.0,774.5800000000004,0,26.82000000000007,52.8399999999996,906.8448619842529,0.854148303057211,0.0,0.029575069699701063,0.05826795984087204
ferry,p9.pddl,100,72,96,70,0,166,0.5783132530120482,0.42168674698795183,0.0,789.1099999999994,0,55.96000000000059,50.90999999999982,905.347336769104,0.8716102295237113,0.0,0.06181053141405816,0.056232561727835174
ferry,p3.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.24,0,0.14000000000000012,26.84,29.123559951782227,0.00824075080097868,0.0,0.004807104633904234,0.9215906312427824
ferry,p6.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.27,0,0.08000000000000007,1.7299999999999993,2.389430284500122,0.11299764707572753,0.0,0.03348078431873411,0.7240219608926242
ferry,p40.pddl,100,107,51,55,0,106,0.4811320754716981,0.5188679245283019,0.0,715.9199999999998,0,118.83999999999918,51.17000000000081,910.9866290092468,0.7858732249216503,0.0,0.130451969563203,0.056169869425692104
ferry,p20.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.14,0,0.10000000000000009,10.979999999999992,12.085594177246094,0.011584039472679147,0.0,0.00827431390905654,0.9085196672144066
ferry,p31.pddl,100,47,100,0,0,100,1.0,0.0,0.0,528.1099999999999,0,19.429999999999826,36.44000000000031,591.1487367153168,0.8933623083327761,0.0,0.03286820861355719,0.061642692839837615
ferry,p25.pddl,50,12,52,24,0,76,0.6842105263157895,0.3157894736842105,0.0,59.58999999999998,0,2.1500000000000195,21.289999999999996,86.60072612762451,0.6881004659496908,0.0,0.024826581671284594,0.24584089478216004
ferry,p5.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18999999999999995,0,0.04999999999999982,5.9799999999999995,7.283106327056885,0.02608776962298987,0.0,0.006865202532365734,0.8210782228709446
ferry,p37.pddl,25,13,25,0,0,25,1.0,0.0,0.0,6.530000000000001,0,1.4499999999999995,8.359999999999994,18.656614542007446,0.35000991124606123,0.0,0.07772042439613913,0.4480984468632571
ferry,p18.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.13,0,0.07999999999999985,5.310000000000001,6.099109411239624,0.02131458730030848,0.0,0.013116669107882114,0.8706189120356772
ferry,p15.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.14,0,0.08000000000000007,2.31,2.7983968257904053,0.05002864451165074,0.0,0.028587796863800446,0.8254726344422372
ferry,p28.pddl,5,1,5,0,0,5,1.0,0.0,0.0,1.4400000000000002,0,0.04999999999999982,1.7200000000000006,3.483140230178833,0.41342004766947527,0.0,0.014354862766301171,0.4938072791607622
ferry,p40.pddl,10,10,10,0,0,10,1.0,0.0,0.0,5.110000000000001,0,0.940000000000003,4.369999999999997,11.636383056640625,0.4391398921062364,0.0,0.08078111518196936,0.37554624823957955
ferry,p29.pddl,5,5,5,0,0,5,1.0,0.0,0.0,1.06,0,0.37000000000000033,1.9599999999999997,3.904751777648926,0.2714641186841926,0.0,0.09475634331429372,0.5019525213405824
ferry,p1.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.19000000000000006,0,0.06000000000000005,5.92,6.899784803390503,0.027537090708486367,0.0,0.00869592338162728,0.8579977736538907
ferry,p11.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.18000000000000005,0,0.06000000000000005,5.56,6.136967658996582,0.029330446240192626,0.0,0.009776815413397548,0.9059848949748386
ferry,p19.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.15000000000000002,0,0.08000000000000007,10.639999999999999,11.82750940322876,0.01268229809726906,0.0,0.006763892318543504,0.8995976783662851
ferry,p34.pddl,50,45,50,0,0,50,1.0,0.0,0.0,390.26000000000005,0,13.460000000000086,23.15999999999999,432.39830207824707,0.90254748486357,0.0,0.03112870687814208,0.05356172743668392
ferry,p14.pddl,50,34,50,40,0,90,0.5555555555555556,0.4444444444444444,0.0,177.42999999999995,0,9.54999999999994,26.63000000000017,217.77166604995728,0.8147524570955761,0.0,0.043853271517007866,0.1222840440311973
ferry,p18.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.13,0,0.07999999999999985,1.2300000000000004,1.635941505432129,0.07946494392882397,0.0,0.04890150395619927,0.7518606233265656
ferry,p5.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.20000000000000007,0,0.05999999999999983,2.5200000000000005,3.2488107681274414,0.06156098778116173,0.0,0.01846829633434846,0.7756684460426376
ferry,p8.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.15000000000000002,0,0.08999999999999986,1.1799999999999997,1.6275768280029297,0.09216154802600202,0.0,0.05529692881560111,0.7250041778045488
ferry,p42.pddl,50,78,46,40,0,86,0.5348837209302325,0.46511627906976744,0.0,783.1199999999986,0,52.46,39.05000000000121,907.8254373073578,0.8626328012164542,0.0,0.05778643981997046,0.04301487752516044
ferry,p40.pddl,25,55,25,30,0,55,0.45454545454545453,0.5454545454545454,0.0,159.1800000000001,0,22.160000000000032,26.379999999999868,214.90141463279724,0.7407117364582801,0.0,0.10311705038268314,0.12275396160176731
ferry,p15.pddl,100,2,100,0,0,100,1.0,0.0,0.0,0.8700000000000024,0,0.24999999999999734,21.360000000000003,24.170634031295776,0.03599409096482696,0.0,0.010343129587593815,0.8837169919640252
ferry,p24.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.21999999999999997,0,0.08999999999999986,1.32,2.0409669876098633,0.10779204236793545,0.0,0.044096744605064436,0.6467522542076128
ferry,p18.pddl,100,13,132,72,0,204,0.6470588235294118,0.35294117647058826,0.0,11.39999999999999,0,3.180000000000018,45.21999999999997,64.6503574848175,0.17633313168727902,0.0,0.04918766304960973,0.6994547556928736
ferry,p31.pddl,10,5,10,0,0,10,1.0,0.0,0.0,3.48,0,0.5099999999999985,3.670000000000002,8.381241083145142,0.4152129697114137,0.0,0.06085017659563803,0.4378826433450831
ferry,p37.pddl,50,25,50,0,0,50,1.0,0.0,0.0,35.39999999999999,0,4.829999999999991,16.830000000000005,61.90117907524109,0.5718792522024689,0.0,0.07802759288525199,0.2718849665132078
ferry,p22.pddl,50,11,54,18,0,72,0.75,0.25,0.0,22.57,0,1.979999999999992,18.240000000000023,45.76820707321167,0.4931370801547155,0.0,0.04326147180798993,0.39852992210996996
ferry,p32.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.37,0,0.08999999999999986,1.330000000000001,2.140458822250366,0.1728601345439579,0.0,0.04204705975393564,0.6213621052526059
ferry,p43.pddl,10,2,10,0,0,10,1.0,0.0,0.0,12.5,0,0.22000000000000153,3.149999999999998,16.2300763130188,0.7701750601119014,0.0,0.013555081057969558,0.19408411514819904
ferry,p41.pddl,25,23,25,0,0,25,1.0,0.0,0.0,60.67,0,3.31999999999999,10.410000000000018,77.24102330207825,0.7854634416575319,0.0,0.042982340964282155,0.13477294260186123
ferry,p4.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.0800000000000003,1.4200000000000004,1.9873547554016113,0.08554084243788969,0.0,0.04025451408841882,0.7145176250694315
ferry,p31.pddl,50,24,50,0,0,50,1.0,0.0,0.0,98.41999999999999,0,4.540000000000003,18.19999999999998,124.76006317138672,0.7888742398663058,0.0,0.036389850121855624,0.1458800159069981
ferry,p33.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.40000000000000013,0,0.07999999999999985,1.3599999999999997,2.1925017833709717,0.18243998843412573,0.0,0.03648799768682507,0.6202959606760271
ferry,p27.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.44000000000000006,0,0.07000000000000006,1.5899999999999999,2.2955148220062256,0.19167813502308406,0.0,0.030494248753672487,0.6926550788334173
ferry,p16.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.13,0,0.07000000000000006,2.24,2.754199504852295,0.04720064750972779,0.0,0.025415733274468836,0.8133034647830021
ferry,p12.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.17000000000000004,0,0.08999999999999986,11.670000000000002,14.194911479949951,0.011976122587317426,0.0,0.0063403001932856844,0.8221255917293785
ferry,p19.pddl,100,2,100,0,0,100,1.0,0.0,0.0,0.8500000000000009,0,0.2199999999999993,21.399999999999984,24.37222909927368,0.034875759477631524,0.0,0.009026667158916356,0.8780485327309567
ferry,p23.pddl,100,14,104,72,0,176,0.5909090909090909,0.4090909090909091,0.0,62.359999999999985,0,3.469999999999989,41.900000000000006,114.96966791152954,0.542403932557122,0.0,0.030181873732732647,0.36444395083616776
ferry,p26.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.24,0,0.08000000000000007,1.3599999999999999,2.038241147994995,0.11774857957120848,0.0,0.03924952652373619,0.6672419509035147
ferry,p25.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.22999999999999998,0,0.10999999999999988,6.21,7.571850776672363,0.030375664653692392,0.0,0.014527491790896345,0.8201429456496946
ferry,p12.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.19000000000000006,0,0.08000000000000007,5.940000000000002,7.465771913528442,0.025449478259000687,0.0,0.010715569793263454,0.795631057149811
ferry,p17.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.10999999999999999,0,0.06000000000000005,2.0,2.6442999839782715,0.04159891111692563,0.0,0.02269031515468673,0.756343838489557
ferry,p39.pddl,25,25,25,0,0,25,1.0,0.0,0.0,43.530000000000015,0,3.979999999999981,11.840000000000007,62.30194354057312,0.698694094055859,0.0,0.06388243726952228,0.190042225445012
ferry,p9.pddl,50,19,50,12,0,62,0.8064516129032258,0.1935483870967742,0.0,49.250000000000014,0,3.019999999999977,16.170000000000016,71.73570370674133,0.6865479455158919,0.0,0.04209898061843608,0.22541076708613159
ferry,p20.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.13,0,0.06999999999999984,1.2799999999999998,1.682558536529541,0.07726328515627104,0.0,0.04160330739183815,0.7607461923078993
ferry,p0.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.15000000000000002,0,0.09000000000000008,11.71,14.241797685623169,0.010532378237013031,0.0,0.006319426942207823,0.8222276610361506
ferry,p7.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.15000000000000002,0,0.08000000000000007,1.1700000000000004,1.6387286186218262,0.09153437506092393,0.0,0.04881833336582614,0.7139681254752068
ferry,p38.pddl,10,10,10,0,0,10,1.0,0.0,0.0,2.6799999999999997,0,0.8999999999999999,3.9200000000000044,8.419624090194702,0.3183039968638345,0.0,0.10689313327516829,0.46557898048740026
ferry,p17.pddl,100,5,104,0,0,104,1.0,0.0,0.0,2.479999999999992,0,0.6100000000000048,21.650000000000002,27.833452463150024,0.08910141504304495,0.0,0.021916073861394363,0.7778409821298102
ferry,p13.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.20999999999999996,0,0.05999999999999983,2.4899999999999993,3.245182514190674,0.06471130640008779,0.0,0.018488944685739323,0.7672912044581838
ferry,p24.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.21999999999999997,0,0.08000000000000007,2.48,3.4102327823638916,0.06451172516367086,0.0,0.023458809150425794,0.7272230836631989
ferry,p30.pddl,50,25,50,0,0,50,1.0,0.0,0.0,34.33,0,4.640000000000001,17.020000000000003,60.94871783256531,0.5632604133578221,0.0,0.07612957523974061,0.2792511574526692
ferry,p7.pddl,100,75,100,72,0,172,0.5813953488372093,0.4186046511627907,0.0,605.1000000000004,0,57.99000000000003,50.239999999999824,723.6870005130768,0.8361349583051774,0.0,0.08013132743698105,0.0694222778140009
ferry,p12.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,1.3800000000000008,1.9887638092041016,0.08548023612116797,0.0,0.04022599346878495,0.6938983873365402
ferry,p13.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.22999999999999998,0,0.10000000000000009,12.70999999999999,14.382415056228638,0.01599175097511827,0.0,0.006952935206573167,0.883718064755448
ferry,p39.pddl,50,73,44,28,0,72,0.6111111111111112,0.3888888888888889,0.0,795.8899999999993,0,44.28999999999975,35.290000000000674,906.3511843681335,0.8781254040671412,0.0,0.04886626813521153,0.038936342345713644
ferry,p22.pddl,100,31,102,90,0,192,0.53125,0.46875,0.0,241.00000000000006,0,19.249999999999993,49.329999999999856,319.98437428474426,0.7531617771608483,0.0,0.06015918759479802,0.1541637778727989
ferry,p34.pddl,5,4,5,0,0,5,1.0,0.0,0.0,2.8099999999999996,0,0.2799999999999987,1.980000000000002,5.512299299240112,0.5097691267212879,0.0,0.05079550017151601,0.3591967512128652
ferry,p17.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.10999999999999999,0,0.050000000000000044,4.729999999999998,5.919849395751953,0.01858155379407714,0.0,0.00844616081548962,0.7990068131453169
ferry,p1.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.19999999999999996,0,0.07999999999999985,12.069999999999999,14.323654651641846,0.013962916927564642,0.0,0.005585166771025847,0.8426620365785262
ferry,p26.pddl,50,7,50,0,0,50,1.0,0.0,0.0,16.35,0,0.6999999999999968,12.52,32.415504932403564,0.504388255993385,0.0,0.02159460423213259,0.3862349214090018
ferry,p42.pddl,100,78,46,40,0,86,0.5348837209302325,0.46511627906976744,0.0,783.0600000000005,0,52.200000000000074,39.05999999999953,907.8996915817261,0.8624961625835205,0.0,0.05749533839917734,0.043022373905590744
ferry,p44.pddl,10,9,10,0,0,10,1.0,0.0,0.0,11.22,0,0.6700000000000002,3.6399999999999983,16.453094720840454,0.6819385769285149,0.0,0.04072182232995589,0.22123497504632736
ferry,p9.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.14,0,0.06000000000000005,2.08,2.7008297443389893,0.0518359220137603,0.0,0.02221539514875443,0.770133698490153
ferry,p40.pddl,50,102,50,52,0,102,0.49019607843137253,0.5098039215686274,0.0,655.5600000000003,0,104.90000000000015,48.859999999999616,822.8145639896393,0.7967287268486596,0.0,0.1274892358387096,0.05938154492925924
ferry,p33.pddl,100,24,100,0,0,100,1.0,0.0,0.0,291.3200000000001,0,6.060000000000075,27.81999999999988,332.35730934143066,0.876526532776588,0.0,0.018233388674399928,0.08370509454155074
ferry,p38.pddl,25,25,25,0,0,25,1.0,0.0,0.0,25.379999999999995,0,3.6099999999999977,9.929999999999994,41.479838371276855,0.6118635220520685,0.0,0.08703023304207906,0.2393934111102064
ferry,p10.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.17000000000000004,0,0.09000000000000008,5.400000000000002,6.167078733444214,0.027565725580587452,0.0,0.014593619425016897,0.8756171655010133
ferry,p2.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.17000000000000004,0,0.09999999999999987,22.540000000000013,27.296648025512695,0.006227870903457094,0.0,0.003663453472621814,0.8257424127289584
ferry,p23.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.16000000000000003,0,0.1100000000000001,11.010000000000002,12.09716510772705,0.013226239253178434,0.0,0.00909303948656018,0.9101305886093409
ferry,p18.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.13,0,0.07000000000000006,2.2800000000000007,2.8061537742614746,0.046326755572835096,0.0,0.02494517607768046,0.8125000208158772
ferry,p20.pddl,100,1,100,0,0,100,1.0,0.0,0.0,0.13,0,0.09000000000000008,21.780000000000012,23.549707651138306,0.005520238379422782,0.0,0.0038217034934465446,0.9248522454140634
ferry,p43.pddl,50,17,52,0,0,52,1.0,0.0,0.0,721.3199999999999,0,3.200000000000185,17.950000000000088,744.8604822158813,0.9683961187659588,0.0,0.004296106554720855,0.024098472705386023
ferry,p21.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.16000000000000003,0,0.06000000000000005,2.03,2.6932992935180664,0.05940669140821826,0.0,0.022277509278081864,0.753722397241769
ferry,p37.pddl,100,50,100,0,0,100,1.0,0.0,0.0,309.58000000000004,0,20.640000000000324,33.9299999999997,374.340238571167,0.8270016634643589,0.0,0.05513700605305456,0.09063946779942324
ferry,p11.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.04999999999999982,2.340000000000001,2.6984546184539795,0.06299902130553443,0.0,0.01852912391339241,0.8671629991467683
ferry,p2.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,2.4400000000000004,3.2581279277801514,0.05217720229783167,0.0,0.024553977551920802,0.7488963153335839
ferry,p23.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.17000000000000004,0,0.08000000000000007,1.3100000000000005,1.7345325946807861,0.09800911238066755,0.0,0.04612193523796123,0.7552466895216148
ferry,p6.pddl,50,1,50,0,0,50,1.0,0.0,0.0,0.26,0,0.08000000000000007,14.410000000000004,17.013492584228516,0.015281988616553643,0.0,0.004702150343554971,0.8469748306328386
ferry,p35.pddl,50,76,50,27,0,77,0.6493506493506493,0.35064935064935066,0.0,326.76999999999987,0,39.16999999999996,31.110000000000248,404.77060055732727,0.8072967739012452,0.0,0.09677086217740843,0.07685834879599703
ferry,p13.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.21999999999999997,0,0.050000000000000044,1.3800000000000001,1.9517555236816406,0.11271903541741181,0.0,0.025617962594866345,0.7070557676183106
ferry,p29.pddl,25,25,25,0,0,25,1.0,0.0,0.0,30.799999999999983,0,3.7199999999999984,10.790000000000004,48.21201014518738,0.6388449663734774,0.0,0.07715919723731611,0.22380315542759183
ferry,p22.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.18000000000000005,0,0.08999999999999986,1.3100000000000005,1.7384943962097168,0.1035378660940397,0.0,0.05176893304701975,0.7535255810177334
ferry,p35.pddl,100,108,63,45,0,108,0.5833333333333334,0.4166666666666667,0.0,748.4199999999997,0,98.22999999999998,44.14000000000047,907.783162355423,0.8244479860786094,0.0,0.10820866047473585,0.04862394658815934
ferry,p36.pddl,100,100,48,52,0,100,0.48,0.52,0.0,750.8900000000001,0,85.91000000000005,43.49999999999968,909.0649702548981,0.8260025680996745,0.0,0.0945036964474731,0.047851365329589654
ferry,p7.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.08999999999999986,2.16,2.8176445960998535,0.06033408196168949,0.0,0.03194157280324732,0.766597747277937
ferry,p21.pddl,50,11,50,0,0,50,1.0,0.0,0.0,14.36,0,1.4399999999999968,12.820000000000006,30.338282823562622,0.4733293602513033,0.0,0.04746478264358463,0.4225684121463587
ferry,p44.pddl,100,56,61,0,0,61,1.0,0.0,0.0,814.6699999999998,0,19.83999999999968,26.39000000000049,906.7485492229462,0.8984519475637931,0.0,0.021880376888390847,0.029103989217976536
ferry,p15.pddl,25,1,25,0,0,25,1.0,0.0,0.0,0.15000000000000002,0,0.07000000000000006,5.429999999999999,6.107496500015259,0.024559981327803505,0.0,0.011461324619641645,0.8890713240664866
ferry,p26.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.25,0,0.09000000000000008,2.47,3.3074193000793457,0.07558763413940363,0.0,0.02721154829018533,0.7468058252973079
ferry,p0.pddl,5,1,5,0,0,5,1.0,0.0,0.0,0.16000000000000003,0,0.08000000000000007,1.3699999999999999,1.9406678676605225,0.08244584385935148,0.0,0.04122292192967577,0.705942538045697
ferry,p10.pddl,10,1,10,0,0,10,1.0,0.0,0.0,0.17000000000000004,0,0.05999999999999983,2.2999999999999994,2.849622964859009,0.059657015014409516,0.0,0.021055417063909176,0.8071243207831871
ferry,p8.pddl,100,10,102,0,0,102,1.0,0.0,0.0,13.710000000000004,0,1.5899999999999983,22.789999999999985,40.93751120567322,0.334900671687634,0.0,0.03883968402504284,0.5567021376922809
ferry,p31.pddl,5,3,5,0,0,5,1.0,0.0,0.0,1.44,0,0.17000000000000037,1.73,3.685544967651367,0.390715623507274,0.0,0.046126149997386616,0.4694014087969334
ferry,p38.pddl,100,88,50,37,0,87,0.5747126436781609,0.42528735632183906,0.0,795.3599999999992,0,57.4600000000001,36.05000000000055,905.9380235671997,0.8779408517022046,0.0,0.06342597231292599,0.039793009082509795
grid,p21.pddl,50,193,8,184,0,192,0.041666666666666664,0.9583333333333334,0.0,536.1100000000004,0,277.89000000000044,76.41999999999896,916.9318897724152,0.5846781052985999,0.0,0.3030650401623325,0.08334315869302637
grid,p26.pddl,10,82,10,72,0,82,0.12195121951219512,0.8780487804878049,0.0,322.56,0,65.57000000000014,50.059999999999675,447.64194083213806,0.7205759125259383,0.0,0.1464786786468436,0.111830450710095
grid,p24.pddl,5,147,3,143,0,146,0.02054794520547945,0.9794520547945206,0.0,636.5000000000005,0,188.59000000000034,64.60999999999886,917.0462186336517,0.6940762494483106,0.0,0.20564939494651538,0.07045446422129541
grid,p25.pddl,50,12,11,0,0,11,1.0,0.0,0.0,715.28,0,1.5299999999998124,12.06000000000012,900.4804079532623,0.7943315520054326,0.0,0.0016990930468741793,0.013392851075362953
grid,p12.pddl,5,73,4,68,0,72,0.05555555555555555,0.9444444444444444,0.0,797.6100000000005,0,53.34999999999979,46.060000000000116,906.7979264259338,0.879589572004991,0.0,0.05883339434869931,0.050794117032823015
grid,p0.pddl,50,195,4,191,0,195,0.020512820512820513,0.9794871794871794,0.0,495.2599999999997,0,315.14999999999924,80.17000000000066,914.9414172172546,0.5413024163954743,0.0,0.34444828277477163,0.08762309639871088
grid,p2.pddl,25,14,16,7,0,23,0.6956521739130435,0.30434782608695654,0.0,755.7699999999995,0,2.1399999999999153,26.440000000000257,900.9941999912262,0.8388178303560213,0.0,0.0023751540243219706,0.02934536093601682
